time,user_id,status_key,value,exam_id
2022-03-17 09:59:57,21,CHARACTERS_TYPED,0,0
2022-03-17 10:04:36,21,CHARACTERS_TYPED,0,0
2022-03-17 10:01:48,21,CHARACTERS_TYPED,0,0
2022-03-17 10:02:28,21,CHARACTERS_TYPED,0,0
2022-03-17 10:01:45,21,CHARACTERS_TYPED,0,0
2022-03-17 09:59:58,21,CHARACTERS_TYPED,0,0
2022-03-17 10:00:07,21,CHARACTERS_TYPED,0,0
2022-03-17 09:57:40,21,CHARACTERS_TYPED,0,0
2022-03-17 10:04:52,21,CHARACTERS_TYPED,0,0
2022-03-17 10:13:20,21,CHARACTERS_TYPED,0,0
2022-03-17 10:01:45,21,CHARACTERS_TYPED,0,0
2022-03-17 10:09:59,21,CHARACTERS_TYPED,0,0
2022-03-17 10:08:16,21,CHARACTERS_TYPED,0,0
2022-03-17 10:01:34,21,CHARACTERS_TYPED,0,0
2022-03-17 10:12:14,21,CHARACTERS_TYPED,0,0
2022-03-17 10:14:40,21,CHARACTERS_TYPED,0,0
2022-03-17 10:06:08,21,CHARACTERS_TYPED,0,0
2022-03-17 10:16:13,21,CHARACTERS_TYPED,0,0
2022-03-17 10:06:40,21,CHARACTERS_TYPED,0,0
2022-03-17 10:08:03,21,CHARACTERS_TYPED,0,0
2022-03-17 10:17:34,21,CHARACTERS_TYPED,0,0
2022-03-17 10:16:14,21,CHARACTERS_TYPED,0,0
2022-03-17 10:16:52,21,CHARACTERS_TYPED,0,0
2022-03-17 10:18:43,21,CHARACTERS_TYPED,0,0
2022-03-17 10:10:50,21,CHARACTERS_TYPED,0,0
2022-03-17 10:17:32,21,CHARACTERS_TYPED,0,0
2022-03-17 10:21:57,21,CHARACTERS_TYPED,0,0
2022-03-17 10:18:19,21,CHARACTERS_TYPED,0,0
2022-03-17 10:17:42,21,CHARACTERS_TYPED,0,0
2022-03-17 10:09:49,21,CHARACTERS_TYPED,0,0
2022-03-17 10:13:23,21,CHARACTERS_TYPED,0,0
2022-03-17 10:16:15,21,CHARACTERS_TYPED,0,0
2022-03-17 10:24:24,21,CHARACTERS_TYPED,0,0
2022-03-17 10:28:26,21,CHARACTERS_TYPED,0,0
2022-03-17 10:26:22,21,CHARACTERS_TYPED,0,0
2022-03-17 10:25:35,21,CHARACTERS_TYPED,0,0
2022-03-17 10:27:12,21,CHARACTERS_TYPED,0,0
2022-03-17 10:24:45,21,CHARACTERS_TYPED,0,0
2022-03-17 10:23:29,21,CHARACTERS_TYPED,0,0
2022-03-17 10:24:42,21,CHARACTERS_TYPED,0,0
2022-03-17 10:32:39,21,CHARACTERS_TYPED,0,0
2022-03-17 10:35:23,21,CHARACTERS_TYPED,0,0
2022-03-17 10:32:38,21,CHARACTERS_TYPED,0,0
2022-03-17 10:26:09,21,CHARACTERS_TYPED,0,0
2022-03-17 10:30:40,21,CHARACTERS_TYPED,0,0
2022-03-17 10:28:15,21,CHARACTERS_TYPED,0,0
2022-03-17 10:25:33,21,CHARACTERS_TYPED,0,0
2022-03-17 10:27:51,21,CHARACTERS_TYPED,0,0
2022-03-17 10:30:31,21,CHARACTERS_TYPED,0,0
2022-03-17 10:26:40,21,CHARACTERS_TYPED,0,0
2022-03-17 10:28:51,21,CHARACTERS_TYPED,0,0
2022-03-17 10:28:01,21,CHARACTERS_TYPED,0,0
2022-03-17 10:35:31,21,CHARACTERS_TYPED,0,0
2022-03-17 10:33:44,21,CHARACTERS_TYPED,0,0
2022-03-17 10:36:09,21,CHARACTERS_TYPED,0,0
2022-03-17 10:36:22,21,CHARACTERS_TYPED,0,0
2022-03-17 10:32:26,21,CHARACTERS_TYPED,0,0
2022-03-17 10:34:09,21,CHARACTERS_TYPED,0,0
2022-03-17 10:39:58,21,CHARACTERS_TYPED,0,0
2022-03-17 10:40:41,21,CHARACTERS_TYPED,0,0
2022-03-17 10:43:50,21,CHARACTERS_TYPED,0,0
2022-03-17 10:30:56,21,CHARACTERS_TYPED,0,0
2022-03-17 10:44:05,21,CHARACTERS_TYPED,0,0
2022-03-17 10:41:28,21,CHARACTERS_TYPED,0,0
2022-03-17 10:44:30,21,CHARACTERS_TYPED,0,0
2022-03-17 10:45:33,21,CHARACTERS_TYPED,0,0
2022-03-17 10:44:03,21,CHARACTERS_TYPED,0,0
2022-03-17 10:47:27,21,CHARACTERS_TYPED,0,0
2022-03-17 10:52:23,21,CHARACTERS_TYPED,0,0
2022-03-17 10:46:03,21,CHARACTERS_TYPED,0,0
2022-03-17 10:45:02,21,CHARACTERS_TYPED,0,0
2022-03-17 10:49:32,21,CHARACTERS_TYPED,0,0
2022-03-17 10:52:02,21,CHARACTERS_TYPED,0,0
2022-03-17 10:52:09,21,CHARACTERS_TYPED,0,0
2022-03-17 10:48:28,21,CHARACTERS_TYPED,0,0
2022-03-17 10:59:56,21,CHARACTERS_TYPED,0,0
2022-03-17 10:54:22,21,CHARACTERS_TYPED,0,0
2022-03-17 11:00:56,21,CHARACTERS_TYPED,0,0
2022-03-17 11:01:43,21,CHARACTERS_TYPED,0,0
2022-03-17 10:52:10,21,CHARACTERS_TYPED,0,0
2022-03-17 10:57:44,21,CHARACTERS_TYPED,0,0
2022-03-17 10:50:03,21,CHARACTERS_TYPED,0,0
2022-03-17 10:48:28,21,CHARACTERS_TYPED,0,0
2022-03-17 10:59:18,21,CHARACTERS_TYPED,0,0
2022-03-17 11:00:07,21,CHARACTERS_TYPED,0,0
2022-03-17 11:03:12,21,CHARACTERS_TYPED,0,0
2022-03-17 11:04:38,21,CHARACTERS_TYPED,0,0
2022-03-17 10:55:27,21,CHARACTERS_TYPED,0,0
2022-03-17 11:02:17,21,CHARACTERS_TYPED,0,0
2022-03-17 11:07:44,21,CHARACTERS_TYPED,0,0
2022-03-17 11:01:23,21,CHARACTERS_TYPED,0,0
2022-03-17 11:07:29,21,CHARACTERS_TYPED,0,0
2022-03-17 11:08:36,21,CHARACTERS_TYPED,0,0
2022-03-17 11:06:55,21,CHARACTERS_TYPED,0,0
2022-03-17 10:51:43,21,CHARACTERS_TYPED,0,0
2022-03-17 11:04:11,21,CHARACTERS_TYPED,0,0
2022-03-17 11:06:12,21,CHARACTERS_TYPED,0,0
2022-03-17 11:07:21,21,CHARACTERS_TYPED,0,0
2022-03-17 11:01:50,21,CHARACTERS_TYPED,0,0
2022-03-17 11:10:08,21,CHARACTERS_TYPED,0,0
2022-03-17 11:09:13,21,CHARACTERS_TYPED,0,0
2022-03-17 11:10:24,21,CHARACTERS_TYPED,0,0
2022-03-17 11:09:18,21,CHARACTERS_TYPED,0,0
2022-03-17 11:12:33,21,CHARACTERS_TYPED,0,0
2022-03-17 11:16:23,21,CHARACTERS_TYPED,0,0
2022-03-17 11:14:12,21,CHARACTERS_TYPED,0,0
2022-03-17 11:11:51,21,CHARACTERS_TYPED,0,0
2022-03-17 11:10:23,21,CHARACTERS_TYPED,0,0
2022-03-17 11:14:48,21,CHARACTERS_TYPED,0,0
2022-03-17 11:08:59,21,CHARACTERS_TYPED,0,0
2022-03-17 11:14:54,21,CHARACTERS_TYPED,0,0
2022-03-17 11:21:15,21,CHARACTERS_TYPED,0,0
2022-03-17 11:16:57,21,CHARACTERS_TYPED,0,0
2022-03-17 11:22:28,21,CHARACTERS_TYPED,0,0
2022-03-17 11:18:00,21,CHARACTERS_TYPED,0,0
2022-03-17 11:25:06,21,CHARACTERS_TYPED,0,0
2022-03-17 11:19:57,21,CHARACTERS_TYPED,0,0
2022-03-17 11:25:07,21,CHARACTERS_TYPED,0,0
2022-03-17 11:19:14,21,CHARACTERS_TYPED,0,0
2022-03-17 11:19:57,21,CHARACTERS_TYPED,0,0
2022-03-17 11:26:29,21,CHARACTERS_TYPED,0,0
2022-03-17 11:26:46,21,CHARACTERS_TYPED,0,0
2022-03-17 11:29:07,21,CHARACTERS_TYPED,0,0
2022-03-17 11:23:45,21,CHARACTERS_TYPED,0,0
2022-03-17 11:24:53,21,CHARACTERS_TYPED,0,0
2022-03-17 11:26:23,21,CHARACTERS_TYPED,0,0
2022-03-17 11:39:46,21,CHARACTERS_TYPED,0,0
2022-03-17 11:27:54,21,CHARACTERS_TYPED,0,0
2022-03-17 11:29:26,21,CHARACTERS_TYPED,0,0
2022-03-17 11:36:38,21,CHARACTERS_TYPED,0,0
2022-03-17 11:35:39,21,CHARACTERS_TYPED,0,0
2022-03-17 11:35:58,21,CHARACTERS_TYPED,0,0
2022-03-17 11:39:01,21,CHARACTERS_TYPED,0,0
2022-03-17 11:36:12,21,CHARACTERS_TYPED,0,0
2022-03-17 11:36:44,21,CHARACTERS_TYPED,0,0
2022-03-17 11:26:55,21,CHARACTERS_TYPED,0,0
2022-03-17 11:35:20,21,CHARACTERS_TYPED,0,0
2022-03-17 11:34:55,21,CHARACTERS_TYPED,0,0
2022-03-17 11:43:29,21,CHARACTERS_TYPED,0,0
2022-03-17 11:39:06,21,CHARACTERS_TYPED,0,0
2022-03-17 11:47:42,21,CHARACTERS_TYPED,0,0
2022-03-17 11:44:11,21,CHARACTERS_TYPED,0,0
2022-03-17 11:46:27,21,CHARACTERS_TYPED,0,0
2022-03-17 11:45:52,21,CHARACTERS_TYPED,0,0
2022-03-17 11:41:59,21,CHARACTERS_TYPED,0,0
2022-03-17 11:49:45,21,CHARACTERS_TYPED,0,0
2022-03-17 11:55:16,21,CHARACTERS_TYPED,0,0
2022-03-17 11:57:21,21,CHARACTERS_TYPED,0,0
2022-03-17 11:58:25,21,CHARACTERS_TYPED,0,0
2022-03-17 11:40:17,21,CHARACTERS_TYPED,0,0
2022-03-17 11:51:45,21,CHARACTERS_TYPED,0,0
2022-03-17 11:47:30,21,CHARACTERS_TYPED,0,0
2022-03-17 11:56:07,21,CHARACTERS_TYPED,0,0
2022-03-17 12:01:59,21,CHARACTERS_TYPED,0,0
2022-03-17 11:51:02,21,CHARACTERS_TYPED,0,0
2022-03-17 11:57:33,21,CHARACTERS_TYPED,0,0
2022-03-17 11:58:03,21,CHARACTERS_TYPED,0,0
2022-03-17 11:56:36,21,CHARACTERS_TYPED,0,0
2022-03-17 11:51:06,21,CHARACTERS_TYPED,0,0
2022-03-17 11:54:39,21,CHARACTERS_TYPED,0,0
2022-03-17 12:03:46,21,CHARACTERS_TYPED,0,0
2022-03-17 12:09:04,21,CHARACTERS_TYPED,0,0
2022-03-17 11:58:00,21,CHARACTERS_TYPED,0,0
2022-03-17 11:51:31,21,CHARACTERS_TYPED,0,0
2022-03-17 11:56:26,21,CHARACTERS_TYPED,0,0
2022-03-17 12:02:01,21,CHARACTERS_TYPED,0,0
2022-03-17 11:52:56,21,CHARACTERS_TYPED,0,0
2022-03-17 11:54:58,21,CHARACTERS_TYPED,0,0
2022-03-17 12:02:23,21,CHARACTERS_TYPED,0,0
2022-03-17 12:04:33,21,CHARACTERS_TYPED,0,0
2022-03-17 12:02:01,21,CHARACTERS_TYPED,0,0
2022-03-17 12:06:52,21,CHARACTERS_TYPED,0,0
2022-03-17 11:55:07,21,CHARACTERS_TYPED,0,0
2022-03-17 12:06:11,21,CHARACTERS_TYPED,0,0
2022-03-17 11:56:14,21,CHARACTERS_TYPED,0,0
2022-03-17 12:03:44,21,CHARACTERS_TYPED,0,0
2022-03-17 12:08:22,21,CHARACTERS_TYPED,0,0
2022-03-17 12:03:43,21,CHARACTERS_TYPED,0,0
2022-03-17 12:16:04,21,CHARACTERS_TYPED,0,0
2022-03-17 12:12:16,21,CHARACTERS_TYPED,0,0
2022-03-17 12:04:53,21,CHARACTERS_TYPED,0,0
2022-03-17 12:13:07,21,CHARACTERS_TYPED,0,0
2022-03-17 12:13:31,21,CHARACTERS_TYPED,0,0
2022-03-17 12:05:47,21,CHARACTERS_TYPED,0,0
2022-03-17 12:17:32,21,CHARACTERS_TYPED,0,0
2022-03-17 12:10:50,21,CHARACTERS_TYPED,0,0
2022-03-17 12:10:41,21,CHARACTERS_TYPED,0,0
2022-03-17 12:08:55,21,CHARACTERS_TYPED,0,0
2022-03-17 12:12:27,21,CHARACTERS_TYPED,0,0
2022-03-17 12:12:47,21,CHARACTERS_TYPED,0,0
2022-03-17 12:21:39,21,CHARACTERS_TYPED,0,0
2022-03-17 12:18:15,21,CHARACTERS_TYPED,0,0
2022-03-17 12:20:16,21,CHARACTERS_TYPED,0,0
2022-03-17 12:25:12,21,CHARACTERS_TYPED,0,0
2022-03-17 12:23:46,21,CHARACTERS_TYPED,0,0
2022-03-17 12:18:45,21,CHARACTERS_TYPED,0,0
2022-03-17 12:26:31,21,CHARACTERS_TYPED,0,0
2022-03-17 12:21:41,21,CHARACTERS_TYPED,0,0
2022-03-17 12:24:01,21,CHARACTERS_TYPED,0,0
2022-03-17 12:23:11,21,CHARACTERS_TYPED,0,0
2022-03-17 12:22:40,21,CHARACTERS_TYPED,0,0
2022-03-17 12:30:43,21,CHARACTERS_TYPED,0,0
2022-03-17 12:36:30,21,CHARACTERS_TYPED,0,0
2022-03-17 08:40:00,44,CHARACTERS_TYPED,68,0
2022-03-17 08:39:59,44,CHARACTERS_TYPED,18,0
2022-03-17 08:31:04,44,CHARACTERS_TYPED,0,0
2022-03-17 08:39:40,44,CHARACTERS_TYPED,299,0
2022-03-17 08:32:02,44,CHARACTERS_TYPED,277,0
2022-03-17 08:23:48,44,CHARACTERS_TYPED,0,0
2022-03-17 08:27:07,44,CHARACTERS_TYPED,0,0
2022-03-17 08:35:45,44,CHARACTERS_TYPED,0,0
2022-03-17 08:33:52,44,CHARACTERS_TYPED,0,0
2022-03-17 08:35:43,44,CHARACTERS_TYPED,0,0
2022-03-17 08:31:23,44,CHARACTERS_TYPED,0,0
2022-03-17 08:42:20,44,CHARACTERS_TYPED,0,0
2022-03-17 08:43:57,44,CHARACTERS_TYPED,172,0
2022-03-17 08:35:25,44,CHARACTERS_TYPED,0,0
2022-03-17 08:43:42,44,CHARACTERS_TYPED,0,0
2022-03-17 08:34:10,44,CHARACTERS_TYPED,0,0
2022-03-17 08:35:05,44,CHARACTERS_TYPED,0,0
2022-03-17 08:35:27,44,CHARACTERS_TYPED,0,0
2022-03-17 08:42:10,44,CHARACTERS_TYPED,0,0
2022-03-17 08:39:29,44,CHARACTERS_TYPED,0,0
2022-03-17 08:39:14,44,CHARACTERS_TYPED,0,0
2022-03-17 08:35:40,44,CHARACTERS_TYPED,0,0
2022-03-17 08:39:00,44,CHARACTERS_TYPED,0,0
2022-03-17 08:39:23,44,CHARACTERS_TYPED,0,0
2022-03-17 08:40:32,44,CHARACTERS_TYPED,0,0
2022-03-17 08:41:00,44,CHARACTERS_TYPED,0,0
2022-03-17 08:39:04,44,CHARACTERS_TYPED,0,0
2022-03-17 08:50:04,44,CHARACTERS_TYPED,0,0
2022-03-17 08:53:35,44,CHARACTERS_TYPED,68,0
2022-03-17 08:46:01,44,CHARACTERS_TYPED,120,0
2022-03-17 08:47:41,44,CHARACTERS_TYPED,232,0
2022-03-17 08:52:02,44,CHARACTERS_TYPED,214,0
2022-03-17 08:53:02,44,CHARACTERS_TYPED,0,0
2022-03-17 08:51:40,44,CHARACTERS_TYPED,0,0
2022-03-17 08:54:11,44,CHARACTERS_TYPED,0,0
2022-03-17 08:53:52,44,CHARACTERS_TYPED,0,0
2022-03-17 08:54:45,44,CHARACTERS_TYPED,0,0
2022-03-17 08:48:38,44,CHARACTERS_TYPED,0,0
2022-03-17 08:55:26,44,CHARACTERS_TYPED,0,0
2022-03-17 08:50:18,44,CHARACTERS_TYPED,0,0
2022-03-17 08:52:25,44,CHARACTERS_TYPED,0,0
2022-03-17 08:29:53,44,CHARACTERS_TYPED,351,0
2022-03-17 08:56:16,44,CHARACTERS_TYPED,654,0
2022-03-17 08:49:56,44,CHARACTERS_TYPED,714,0
2022-03-17 08:51:30,44,CHARACTERS_TYPED,902,0
2022-03-17 08:54:48,44,CHARACTERS_TYPED,782,0
2022-03-17 08:50:44,44,CHARACTERS_TYPED,868,0
2022-03-17 08:52:21,44,CHARACTERS_TYPED,611,0
2022-03-17 08:51:24,44,CHARACTERS_TYPED,710,0
2022-03-17 09:03:24,44,CHARACTERS_TYPED,1390,0
2022-03-17 09:02:37,44,CHARACTERS_TYPED,1992,0
2022-03-17 09:02:32,44,CHARACTERS_TYPED,1971,0
2022-03-17 08:58:26,44,CHARACTERS_TYPED,2168,0
2022-03-17 09:06:43,44,CHARACTERS_TYPED,2220,0
2022-03-17 09:01:02,44,CHARACTERS_TYPED,1990,0
2022-03-17 09:02:18,44,CHARACTERS_TYPED,2023,0
2022-03-17 09:07:34,44,CHARACTERS_TYPED,1812,0
2022-03-17 09:09:57,44,CHARACTERS_TYPED,2012,0
2022-03-17 08:58:41,44,CHARACTERS_TYPED,2435,0
2022-03-17 09:09:42,44,CHARACTERS_TYPED,2665,0
2022-03-17 09:17:38,44,CHARACTERS_TYPED,3143,0
2022-03-17 09:13:27,44,CHARACTERS_TYPED,3197,0
2022-03-17 09:11:22,44,CHARACTERS_TYPED,2705,0
2022-03-17 09:18:04,44,CHARACTERS_TYPED,3040,0
2022-03-17 09:09:43,44,CHARACTERS_TYPED,3106,0
2022-03-17 09:16:36,44,CHARACTERS_TYPED,2924,0
2022-03-17 09:26:31,44,CHARACTERS_TYPED,3188,0
2022-03-17 09:20:10,44,CHARACTERS_TYPED,3369,0
2022-03-17 09:28:24,44,CHARACTERS_TYPED,3055,0
2022-03-17 09:16:49,44,CHARACTERS_TYPED,3107,0
2022-03-17 09:23:04,44,CHARACTERS_TYPED,3117,0
2022-03-17 09:17:12,44,CHARACTERS_TYPED,3315,0
2022-03-17 09:18:52,44,CHARACTERS_TYPED,3126,0
2022-03-17 09:24:26,44,CHARACTERS_TYPED,3127,0
2022-03-17 09:28:19,44,CHARACTERS_TYPED,3037,0
2022-03-17 09:32:08,44,CHARACTERS_TYPED,3048,0
2022-03-17 09:29:54,44,CHARACTERS_TYPED,3099,0
2022-03-17 09:31:58,44,CHARACTERS_TYPED,3154,0
2022-03-17 09:34:21,44,CHARACTERS_TYPED,3276,0
2022-03-17 09:26:23,44,CHARACTERS_TYPED,3257,0
2022-03-17 09:31:23,44,CHARACTERS_TYPED,3348,0
2022-03-17 09:21:24,44,CHARACTERS_TYPED,3399,0
2022-03-17 09:33:03,44,CHARACTERS_TYPED,2784,0
2022-03-17 09:35:22,44,CHARACTERS_TYPED,2477,0
2022-03-17 09:37:08,44,CHARACTERS_TYPED,2587,0
2022-03-17 09:37:18,44,CHARACTERS_TYPED,2218,0
2022-03-17 09:42:12,44,CHARACTERS_TYPED,2361,0
2022-03-17 09:40:38,44,CHARACTERS_TYPED,2235,0
2022-03-17 09:32:59,44,CHARACTERS_TYPED,2084,0
2022-03-17 09:43:07,44,CHARACTERS_TYPED,2136,0
2022-03-17 09:38:45,44,CHARACTERS_TYPED,2149,0
2022-03-17 09:46:37,44,CHARACTERS_TYPED,2199,0
2022-03-17 09:33:36,44,CHARACTERS_TYPED,2524,0
2022-03-17 09:51:41,44,CHARACTERS_TYPED,2393,0
2022-03-17 09:47:55,44,CHARACTERS_TYPED,2149,0
2022-03-17 09:38:43,44,CHARACTERS_TYPED,2127,0
2022-03-17 09:42:10,44,CHARACTERS_TYPED,2432,0
2022-03-17 09:41:12,44,CHARACTERS_TYPED,2510,0
2022-03-17 09:45:57,44,CHARACTERS_TYPED,2402,0
2022-03-17 09:45:00,44,CHARACTERS_TYPED,2537,0
2022-03-17 09:39:42,44,CHARACTERS_TYPED,2512,0
2022-03-17 09:49:09,44,CHARACTERS_TYPED,2018,0
2022-03-17 09:41:05,44,CHARACTERS_TYPED,2281,0
2022-03-17 09:49:20,44,CHARACTERS_TYPED,2443,0
2022-03-17 09:51:30,44,CHARACTERS_TYPED,3017,0
2022-03-17 09:50:07,44,CHARACTERS_TYPED,2692,0
2022-03-17 09:41:35,44,CHARACTERS_TYPED,2566,0
2022-03-17 09:51:53,44,CHARACTERS_TYPED,3031,0
2022-03-17 09:46:51,44,CHARACTERS_TYPED,3494,0
2022-03-17 09:59:57,44,CHARACTERS_TYPED,3853,0
2022-03-17 09:53:21,44,CHARACTERS_TYPED,3465,0
2022-03-17 09:47:58,44,CHARACTERS_TYPED,3517,0
2022-03-17 09:56:16,44,CHARACTERS_TYPED,3486,0
2022-03-17 09:54:34,44,CHARACTERS_TYPED,3341,0
2022-03-17 09:54:32,44,CHARACTERS_TYPED,3677,0
2022-03-17 10:02:38,44,CHARACTERS_TYPED,4024,0
2022-03-17 10:09:51,44,CHARACTERS_TYPED,3880,0
2022-03-17 09:56:16,44,CHARACTERS_TYPED,3925,0
2022-03-17 10:01:12,44,CHARACTERS_TYPED,3812,0
